Snapshot,Label,Time,Value1,Value2,Value3,Value4,Value5,Value6,Category1,Category2,Category3
31,3,2025-08-16 19:00:00,0.06882100000000001,-4.083609,5.390251999999999,0.394179,0.6179020000000001,1.5953600000000001,D,C,H
31,3,2025-08-16 20:00:00,1.076776,-4.857832,4.578098000000001,1.201181,1.688578,2.042807,D,B,H
31,3,2025-08-16 21:00:00,1.106951,-4.32575,2.3055529999999997,3.4623839999999997,2.900413,2.807195,D,A,H
31,3,2025-08-16 22:00:00,6.979507000000001,-0.916708,-4.870124,2.415679,2.5488470000000003,3.4410769999999995,D,A,H
31,3,2025-08-16 23:00:00,6.979507000000001,-0.916708,-4.870124,2.415679,2.5488470000000003,3.4410769999999995,D,B,H
31,3,2025-08-17 00:00:00,5.526448,3.7595959999999997,-3.6485489999999996,1.057359,2.0774310000000002,2.4662830000000002,D,A,H
31,3,2025-08-17 01:00:00,12.687510000000001,11.046341,-9.616472,0.43146599999999996,0.039951,-6.578530000000001,D,B,H
31,3,2025-08-17 02:00:00,28.281353000000003,-3.161823,-16.317772,-10.1874,-1.8457169999999998,-15.106648999999999,D,D,H
31,3,2025-08-17 03:00:00,12.212636999999999,-11.366831,-1.6500700000000001,-1.9549150000000002,-3.169413,-1.7498360000000002,D,B,H
31,3,2025-08-17 04:00:00,2.6955080000000002,-8.733141,-1.4984959999999998,-0.021307,-4.911258999999999,-0.428803,D,A,H
31,3,2025-08-17 05:00:00,4.362091,-0.266826,3.283893,1.2384680000000001,-5.318755,0.929517,D,D,H
31,3,2025-08-17 06:00:00,1.439722,1.25177,10.573519000000001,1.060022,-1.414251,2.157332,D,D,H
31,3,2025-08-17 07:00:00,0.056754,0.965131,3.421475,-0.7697149999999999,-0.660516,0.69514,D,B,H
31,3,2025-08-17 08:00:00,4.681248,3.867685,3.019021,0.372872,-2.074767,-1.3077159999999999,D,D,H
31,3,2025-08-17 09:00:00,9.46049,-4.063008,4.660543,2.000193,-2.876442,-2.860462,D,C,H
31,3,2025-08-17 10:00:00,4.77813,11.197021000000001,4.93829,8.269772,-3.5848989999999996,0.047941000000000004,D,D,H
31,3,2025-08-17 11:00:00,8.705316,14.496245000000002,-10.662457,1.206508,-1.9176279999999999,-4.751457,D,D,H
31,3,2025-08-17 12:00:00,18.696245,-1.259233,7.8404050000000005,0.380862,-8.685258000000001,-14.581965,D,C,H
31,3,2025-08-17 13:00:00,12.417027000000001,-18.405383999999998,1.0853959999999998,-4.588991,2.3411049999999998,0.972131,D,B,H
31,3,2025-08-17 14:00:00,4.393882,-3.8411910000000002,-4.029026,-7.2976410000000005,0.47674399999999995,2.482263,D,C,H
31,3,2025-08-17 15:00:00,-1.603636,-2.537377,1.2518690000000001,-3.2972550000000003,-0.532675,2.138688,D,A,H
31,3,2025-08-17 16:00:00,0.53456,-0.36780999999999997,8.124569000000001,-2.70865,0.43679300000000004,-0.33558499999999997,D,A,H
31,3,2025-08-17 17:00:00,0.202574,-3.084588,8.065849,-0.506041,3.286602,0.796348,D,C,H
31,3,2025-08-17 18:00:00,0.202574,-3.084588,8.065849,-0.506041,3.286602,0.796348,D,A,H
31,3,2025-08-17 19:00:00,4.0437199999999995,3.5974410000000003,-4.245229,0.8389620000000001,5.388003,2.572818,D,A,H
31,3,2025-08-17 20:00:00,8.046961999999999,4.116344000000001,4.558466,-2.559501,2.000193,1.022735,D,C,H
31,3,2025-08-17 21:00:00,8.046961999999999,4.116344000000001,4.558466,-2.559501,2.000193,1.022735,D,C,H
31,3,2025-08-17 22:00:00,17.992743,2.755152,1.464685,-3.100166,5.044427,-2.940363,D,D,H
31,3,2025-08-17 23:00:00,1.4261,1.8841970000000001,-1.9088209999999999,-0.037287,10.573589,0.36488200000000004,D,B,H
31,3,2025-08-18 00:00:00,6.26541,11.637951,-12.806659,2.655382,0.5433279999999999,-4.040336,D,B,H
31,3,2025-08-18 01:00:00,14.18726,-6.484013,-12.024311,-3.0761950000000002,-8.831743,-6.8395410000000005,D,D,H
31,3,2025-08-18 02:00:00,27.20738,-5.847653,0.9319,2.207936,-10.155439,-6.405411,D,A,H
31,3,2025-08-18 03:00:00,19.991096,1.199543,4.715064,1.3982709999999998,1.432895,-2.959007,D,C,H
31,3,2025-08-18 04:00:00,5.922827,-1.382493,-0.563379,-0.972131,4.804724,-2.604778,D,A,H
31,3,2025-08-18 05:00:00,0.856757,-1.987644,-3.9765029999999997,-0.055930999999999995,6.607827,-4.788744,D,C,H
31,3,2025-08-18 06:00:00,-4.18574,-7.801239,-1.186005,4.815378,-3.230671,-4.7914069999999995,D,B,H
31,3,2025-08-18 07:00:00,-1.499792,-2.975568,5.078182,2.3144709999999997,-3.2945919999999997,-0.087891,D,D,H
31,3,2025-08-18 08:00:00,2.6943200000000003,1.887507,4.22224,2.0215,-2.508897,0.44211999999999996,D,C,H
31,3,2025-08-18 09:00:00,2.007466,3.75671,0.8958389999999999,1.12927,-0.46342700000000003,0.165129,D,A,H
31,3,2025-08-18 10:00:00,-0.894913,0.183339,-1.742833,1.736519,-0.41548599999999997,0.01598,D,A,H
31,3,2025-08-18 11:00:00,-0.6097279999999999,-1.732678,-0.966759,0.11186199999999999,-0.49006099999999997,-0.14115899999999998,D,D,H
31,3,2025-08-18 12:00:00,-0.549298,-0.790295,-1.613194,-0.511368,-0.9401709999999999,-0.050604,D,B,H
31,3,2025-08-18 13:00:00,-0.416216,-1.449561,-0.42145299999999997,0.037287,-0.7936850000000001,-0.079901,D,A,H
31,3,2025-08-18 14:00:00,1.622963,-3.603668,2.5819240000000003,0.961478,-0.303624,0.394179,D,C,H
31,3,2025-08-18 15:00:00,-0.81477,-1.247199,-0.456892,1.880341,0.11186199999999999,0.799012,D,C,H
31,3,2025-08-18 16:00:00,-0.18798900000000002,-4.552547,0.43542200000000003,1.994866,-0.428803,1.281082,D,C,H
31,3,2025-08-18 17:00:00,6.173616,-4.331738,-1.837682,3.5902260000000004,-2.346431,0.668507,D,A,H
31,3,2025-08-18 18:00:00,10.653095,1.8185650000000002,-0.031974,5.02312,-3.6621370000000004,0.303624,D,B,H
31,3,2025-08-18 19:00:00,6.068772,13.419997,-10.940714999999999,3.2253439999999998,-5.103022,-4.794071,D,C,H
31,3,2025-08-18 20:00:00,18.61019,-27.822042,5.933984,-6.8235600000000005,3.9950589999999995,-1.209171,D,C,H
31,3,2025-08-18 21:00:00,3.5921440000000002,-3.877969,1.134253,-2.327788,2.365075,4.54904,D,D,H
31,3,2025-08-18 22:00:00,3.5921440000000002,-3.877969,1.134253,-2.327788,2.365075,4.54904,D,D,H
31,3,2025-08-18 23:00:00,-1.8936790000000001,-2.434246,6.22393,-4.072297,-0.183773,0.652526,D,A,H
31,3,2025-08-19 00:00:00,-0.21577,-4.669673,3.078392,-3.36384,0.599259,-0.077238,D,B,H
31,3,2025-08-19 01:00:00,-0.21577,-4.669673,3.078392,-3.36384,0.599259,-0.077238,D,D,H
31,3,2025-08-19 02:00:00,0.22207800000000003,-3.2361560000000003,-2.074261,-2.136025,0.338248,-1.60335,D,C,H
31,3,2025-08-19 03:00:00,1.283395,-4.224456,3.664624,1.683252,0.47408,0.26100999999999996,D,C,H
31,3,2025-08-19 04:00:00,1.283395,-4.224456,3.664624,1.683252,0.47408,0.26100999999999996,D,A,H
31,3,2025-08-19 05:00:00,2.049775,-1.794113,-2.964297,-0.44211999999999996,1.7738060000000002,0.31960500000000003,D,D,H
31,3,2025-08-19 06:00:00,2.049775,-1.794113,-2.964297,-0.44211999999999996,1.7738060000000002,0.31960500000000003,D,C,H
31,3,2025-08-19 07:00:00,2.456584,-0.9773950000000001,-3.596912,0.050604,1.448875,0.082565,D,A,H
31,3,2025-08-19 08:00:00,2.253637,0.060709000000000006,-2.914444,0.5033770000000001,0.9454969999999999,0.149149,D,C,H
31,3,2025-08-19 09:00:00,2.6423229999999998,-1.3037530000000002,-3.0776529999999998,-0.186436,0.047941000000000004,-0.295634,D,B,H
31,3,2025-08-19 10:00:00,2.320242,-4.881591,1.7191830000000001,-0.902883,0.391516,0.042614,D,A,H
31,3,2025-08-19 11:00:00,1.326611,-11.466263,3.773886,-1.16123,1.281082,0.604586,D,A,H
31,3,2025-08-19 12:00:00,-1.4481870000000001,-13.567986999999999,5.383225,5.260161,2.452966,3.4623839999999997,D,D,H
31,3,2025-08-19 13:00:00,15.030941,-11.862476,-8.118355000000001,5.609063,4.506426,5.784845,D,A,H
31,3,2025-08-19 14:00:00,12.129501,-5.890267,-4.9040300000000006,4.546377,3.5183150000000003,5.579765,D,C,H
31,3,2025-08-19 15:00:00,5.690308,0.484283,-1.433554,2.4982439999999997,1.6592810000000002,3.4464040000000002,D,C,H
31,3,2025-08-19 16:00:00,4.634069,0.133327,-1.5112510000000001,0.49538699999999997,0.577952,1.486162,D,A,H
31,3,2025-08-19 17:00:00,6.569725,5.3739930000000005,-5.955382,-0.407496,1.78446,0.804339,D,D,H
31,3,2025-08-19 18:00:00,15.634170000000001,11.049356,-13.499431,-1.582043,1.017408,-6.147064,D,C,H
31,3,2025-08-19 19:00:00,29.363152000000003,-19.840643,-18.779282000000002,-3.4091169999999997,-1.193191,-15.511481,D,A,H
31,3,2025-08-19 20:00:00,26.280546,-5.480073,-3.9403879999999996,-5.9233400000000005,-4.847338,-5.276141,D,B,H
31,3,2025-08-19 21:00:00,16.492428,-10.453169,-3.226366,-1.568726,-1.9176279999999999,-5.763538,D,A,H
31,3,2025-08-19 22:00:00,9.997568,-12.801989,-0.061221000000000005,-1.813757,-1.4115879999999998,-2.175975,D,A,H
31,3,2025-08-19 23:00:00,4.185562,-3.654261,1.149626,0.7057939999999999,-1.0893190000000001,-0.01598,D,A,H
31,3,2025-08-20 00:00:00,1.013015,-0.604945,-0.043019999999999996,-0.189099,0.029297000000000004,0.7350909999999999,D,B,H
31,3,2025-08-20 01:00:00,1.135246,0.213364,-1.611751,-0.013316999999999999,0.103872,0.506041,D,A,H
31,3,2025-08-20 02:00:00,0.7537699999999999,1.1536549999999999,-2.279173,1.2038440000000001,0.005327,0.620566,D,B,H
31,3,2025-08-20 03:00:00,-0.319845,0.663853,-1.826974,1.046705,-0.167792,1.041379,D,C,H
31,3,2025-08-20 04:00:00,-1.373341,1.8009,-2.201588,0.902883,-0.12517899999999998,1.049369,D,D,H
31,3,2025-08-20 05:00:00,-0.733017,0.160241,-3.137796,1.185201,-0.292971,0.8389620000000001,D,A,H
31,3,2025-08-20 06:00:00,-0.733017,0.160241,-3.137796,1.185201,-0.292971,0.8389620000000001,D,C,H
31,3,2025-08-20 07:00:00,-0.500584,-0.441504,-1.457143,1.755163,-0.697804,1.347667,D,C,H
31,3,2025-08-20 08:00:00,-0.500584,-0.441504,-1.457143,1.755163,-0.697804,1.347667,D,D,H
31,3,2025-08-20 09:00:00,-1.743114,0.299958,-0.15312,0.727101,-0.612576,0.303624,D,A,H
31,3,2025-08-20 10:00:00,-1.743114,0.299958,-0.15312,0.727101,-0.612576,0.303624,D,C,H
31,3,2025-08-20 11:00:00,-1.492494,0.9965719999999999,-0.596147,1.707222,-0.737754,0.572625,D,C,H
31,3,2025-08-20 12:00:00,1.2515209999999999,-6.947817999999999,-3.770396,1.896321,-0.343575,0.138495,D,C,H
31,3,2025-08-20 13:00:00,-1.72232,-2.025007,-0.6006,-0.332922,1.973559,0.511368,D,A,H
31,3,2025-08-20 14:00:00,-1.72232,-2.025007,-0.6006,-0.332922,1.973559,0.511368,D,A,H
31,3,2025-08-20 15:00:00,-6.5876149999999996,8.542692,-3.10547,0.30895100000000003,2.319798,0.023969999999999998,D,D,H
31,3,2025-08-20 16:00:00,0.019402000000000003,-12.302016,-11.038343,-0.32759499999999997,-0.22638699999999998,-1.225151,D,B,H
31,3,2025-08-20 17:00:00,10.99736,-10.183113,-6.38185,6.6983820000000005,-4.269386,5.699617,D,A,H
31,3,2025-08-20 18:00:00,5.448675,11.008286,-1.5597020000000001,4.0323459999999995,-1.962906,5.5664489999999995,D,C,H
31,3,2025-08-20 19:00:00,3.880618,1.6512360000000001,-3.1748119999999997,0.68715,-1.7258650000000002,1.5607360000000001,D,D,H
31,3,2025-08-20 20:00:00,14.769772,14.047495000000001,-8.102727,2.3570849999999997,-0.540665,1.925618,D,D,H
32,3,2025-07-12 14:00:00,-0.592124,-0.39274000000000003,-1.411327,-0.306288,0.354229,-0.143822,D,D,H
32,3,2025-07-12 15:00:00,-0.592124,-0.39274000000000003,-1.411327,-0.306288,0.354229,-0.143822,D,D,H
32,3,2025-07-12 16:00:00,0.330361,0.144771,-0.9821629999999999,-0.133169,0.22105999999999998,0.21306999999999998,D,A,H
32,3,2025-07-12 17:00:00,0.834415,-0.359371,-0.141869,0.21040599999999998,0.173119,0.31161500000000003,D,C,H
32,3,2025-07-12 18:00:00,2.385987,0.8669709999999999,0.073025,-0.239704,0.9055469999999999,1.13726,D,A,H
32,3,2025-07-12 19:00:00,2.385987,0.8669709999999999,0.073025,-0.239704,0.9055469999999999,1.13726,D,A,H
32,3,2025-07-12 20:00:00,0.556966,5.598286,-3.054164,-4.165514,2.5435209999999997,-0.05859400000000001,D,C,H
32,3,2025-07-12 21:00:00,0.111055,1.159097,-4.465828,-2.852472,3.3691660000000003,-1.8643610000000002,D,B,H
32,3,2025-07-12 22:00:00,0.628035,-1.2042959999999998,-3.8614230000000003,-2.23457,3.017601,-1.9336080000000002,D,A,H
32,3,2025-07-12 23:00:00,0.628035,-1.2042959999999998,-3.8614230000000003,-2.23457,3.017601,-1.9336080000000002,D,C,H
32,3,2025-07-13 00:00:00,-1.369799,-0.770784,-3.1703810000000003,-1.744509,1.9202919999999999,-0.5273479999999999,D,A,H
32,3,2025-07-13 01:00:00,-1.369799,-0.770784,-3.1703810000000003,-1.744509,1.9202919999999999,-0.5273479999999999,D,C,H
32,3,2025-07-13 02:00:00,-2.5268509999999997,0.5262,-2.885201,-1.1692209999999998,1.819084,-0.508704,D,B,H
32,3,2025-07-13 03:00:00,0.194443,0.107947,-3.837353,0.138495,-0.9321799999999999,-0.9162,D,C,H
32,3,2025-07-13 04:00:00,0.194443,0.107947,-3.837353,0.138495,-0.9321799999999999,-0.9162,D,D,H
32,3,2025-07-13 05:00:00,2.456769,3.48374,-5.195936,0.410159,-1.677925,-0.727101,D,A,H
32,3,2025-07-13 06:00:00,8.209677000000001,4.770407,-6.306694,1.32636,-2.050797,-1.257112,D,C,H
32,3,2025-07-13 07:00:00,13.359024,-0.9752219999999999,-5.840313,1.80843,-7.587948,-2.514224,D,C,H
32,3,2025-07-13 08:00:00,19.865013,-1.008089,-0.823371,4.157525,-10.40047,0.079901,D,B,H
32,3,2025-07-13 09:00:00,9.976207,4.700312,6.9748339999999995,1.464855,-2.6846799999999997,0.0,D,A,H
32,3,2025-07-13 10:00:00,2.2779599999999998,6.122298000000001,2.77615,1.32636,0.276991,-0.822982,D,D,H
32,3,2025-07-13 11:00:00,0.428317,1.90493,1.037491,0.292971,0.564635,-0.44211999999999996,D,C,H
32,3,2025-07-13 12:00:00,-0.152973,-2.3936610000000003,-0.511128,-0.287644,0.41282299999999994,-0.303624,D,D,H
32,3,2025-07-13 13:00:00,-0.796999,-0.310175,0.11660699999999999,0.274327,0.22105999999999998,0.071911,D,D,H
32,3,2025-07-13 14:00:00,-0.43833999999999995,-0.406591,-0.388629,0.047941000000000004,-0.05859400000000001,0.295634,D,A,H
32,3,2025-07-13 15:00:00,-0.34165,-0.324664,-0.279104,0.8869030000000001,-0.149149,0.548655,D,C,H
32,3,2025-07-13 16:00:00,-0.053646000000000006,-2.599225,-0.700091,1.5873700000000002,-0.20774299999999998,0.9454969999999999,D,C,H
32,3,2025-07-13 17:00:00,-0.106297,-1.9007900000000002,-0.086203,1.651291,-0.10653499999999999,1.632647,D,D,H
32,3,2025-07-13 18:00:00,0.084382,-3.480524,1.0073239999999999,5.888717,0.290308,2.00552,D,C,H
32,3,2025-07-13 19:00:00,0.73838,-2.4702990000000002,-1.95324,5.262824,1.3636469999999998,5.4173,D,D,H
32,3,2025-07-13 20:00:00,1.291051,-0.996007,-3.8498629999999996,3.773999,1.717875,5.907361,D,D,H
32,3,2025-07-13 21:00:00,4.781242,0.808646,-4.436028,2.626085,1.906975,5.124329,D,D,H
32,3,2025-07-13 22:00:00,11.429852,5.719504,-8.400501,-0.836299,1.8830040000000001,-2.255877,D,B,H
32,3,2025-07-13 23:00:00,23.626205,-0.609274,-7.163247999999999,-0.9774579999999999,-8.243138,-11.516423,D,B,H
32,3,2025-07-14 00:00:00,22.607058,-11.059025,17.044888,8.831743,-4.146871,-0.8789129999999999,D,D,H
32,3,2025-07-14 01:00:00,-1.44032,3.1836759999999997,12.980691,-0.657853,-2.146678,1.4728450000000002,D,D,H
32,3,2025-07-14 02:00:00,-1.44032,3.1836759999999997,12.980691,-0.657853,-2.146678,1.4728450000000002,D,A,H
32,3,2025-07-14 03:00:00,2.6670979999999997,-2.473321,2.138011,-0.508704,-1.012082,1.4941520000000001,D,C,H
32,3,2025-07-14 04:00:00,5.121405,-2.107966,2.6309080000000002,-0.26900100000000005,-1.166557,1.395607,D,C,H
32,3,2025-07-14 05:00:00,5.121405,-2.107966,2.6309080000000002,-0.26900100000000005,-1.166557,1.395607,D,C,H
32,3,2025-07-14 06:00:00,3.139364,-2.368119,0.54645,3.6514839999999995,-0.767051,1.6805880000000002,D,C,H
32,3,2025-07-14 07:00:00,3.139364,-2.368119,0.54645,3.6514839999999995,-0.767051,1.6805880000000002,D,B,H
32,3,2025-07-14 08:00:00,3.287919,-2.448763,-0.605729,3.784653,-0.498051,2.098738,D,B,H
32,3,2025-07-14 09:00:00,2.91,-3.091514,-1.9797369999999999,2.436986,-0.082565,2.668699,D,A,H
32,3,2025-07-14 10:00:00,1.296037,-2.873041,-3.743005,1.1479139999999999,-0.03196,3.286602,D,B,H
32,3,2025-07-14 11:00:00,-0.321187,1.508345,-0.343213,0.183773,-0.468754,3.0761950000000002,D,D,H
32,3,2025-07-14 12:00:00,2.221088,4.1512,-4.039292,-1.379627,-0.631219,0.604586,D,C,H
32,3,2025-07-14 13:00:00,10.729059,7.438344,4.460332,0.719111,-0.03196,-1.1825370000000002,D,D,H
32,3,2025-07-14 14:00:00,8.691158,6.44864,4.0987290000000005,2.23457,-0.26100999999999996,-2.711313,D,D,H
32,3,2025-07-14 15:00:00,11.960352,-3.5049699999999997,10.528777999999999,-1.190528,-5.907361,-10.87455,D,A,H
32,3,2025-07-14 16:00:00,7.371728999999999,-15.484932,6.844734,-1.1079629999999998,-0.039951,-0.668507,D,D,H
32,3,2025-07-14 17:00:00,0.748106,-2.198915,2.229429,-0.258347,1.2491219999999998,1.813757,D,C,H
32,3,2025-07-14 18:00:00,1.431398,1.249523,2.180298,-0.053266999999999995,0.042614,1.4249040000000002,D,D,H
32,3,2025-07-14 19:00:00,0.7446520000000001,-0.748438,1.13365,-0.41815,0.298298,0.950824,D,C,H
32,3,2025-07-14 20:00:00,-0.846807,1.193548,1.459524,0.045277,0.724437,0.822982,D,A,H
32,3,2025-07-14 21:00:00,-1.052182,0.94499,-0.18363,-0.604586,0.9108729999999999,0.178446,D,D,H
32,3,2025-07-14 22:00:00,-1.165689,1.5011370000000002,-0.485835,0.681823,0.9454969999999999,-0.194426,D,B,H
32,3,2025-07-14 23:00:00,0.433908,-0.029283999999999998,-1.620737,0.189099,1.036052,-1.1345969999999999,D,B,H
32,3,2025-07-15 00:00:00,0.882093,-0.255995,-1.4409370000000001,0.30895100000000003,1.198518,-1.5127959999999998,D,C,H
32,3,2025-07-15 01:00:00,0.9851549999999999,-1.238738,-1.194234,0.553982,1.1825370000000002,-1.707222,D,B,H
32,3,2025-07-15 02:00:00,0.648418,-0.8664059999999999,-0.830617,1.2144979999999999,1.536766,-1.627321,D,C,H
32,3,2025-07-15 03:00:00,3.899149,-0.023492,-2.067071,0.332922,3.13479,-2.010846,D,C,H
32,3,2025-07-15 04:00:00,7.560155,1.9006060000000002,-3.2593099999999997,-0.322268,4.948546,-1.651291,D,A,H
32,3,2025-07-15 05:00:00,7.560155,1.9006060000000002,-3.2593099999999997,-0.322268,4.948546,-1.651291,D,C,H
32,3,2025-07-15 06:00:00,-2.456701,11.201592999999999,-8.449867,0.556645,5.076388,-1.8616970000000002,D,A,H
32,3,2025-07-15 07:00:00,-1.4831889999999999,7.655206,-11.807385,-3.313236,5.308102,-3.563592,D,B,H
32,3,2025-07-15 08:00:00,22.920322,-23.472906,-11.233436,5.547805,1.478172,-10.051568,D,D,H
32,3,2025-07-15 09:00:00,3.060077,7.535774000000001,8.801806,1.142587,-0.894893,0.00799,D,D,H
32,3,2025-07-15 10:00:00,3.060077,7.535774000000001,8.801806,1.142587,-0.894893,0.00799,D,D,H
32,3,2025-07-15 11:00:00,2.421898,-2.77754,0.093905,-0.46608999999999995,0.788358,-0.9534870000000001,D,A,H
32,3,2025-07-15 12:00:00,2.9771509999999997,-4.97901,-1.650281,-0.7297640000000001,1.3663100000000001,-0.085228,D,A,H
32,3,2025-07-15 13:00:00,-2.1207279999999997,-2.890356,-5.399641,-0.11718800000000001,-0.420813,2.042807,D,D,H
32,3,2025-07-15 14:00:00,-2.268824,-2.145586,-5.004798,1.222488,-2.421006,2.876442,D,C,H
32,3,2025-07-15 15:00:00,-0.953892,2.4598459999999998,-0.8376040000000001,2.70865,-3.212027,4.650249,D,A,H
32,3,2025-07-15 16:00:00,0.791682,3.7568330000000003,-4.1008830000000005,1.728529,-2.04547,4.365268,D,B,H
32,3,2025-07-15 17:00:00,4.144262,0.914715,-7.124210000000001,3.156097,-1.739182,2.895086,D,A,H
32,3,2025-07-15 18:00:00,9.449010000000001,-0.46645600000000004,-2.535893,4.644922,-1.2278149999999999,2.032153,D,B,H
32,3,2025-07-15 19:00:00,9.449010000000001,-0.46645600000000004,-2.535893,4.644922,-1.2278149999999999,2.032153,D,C,H
32,3,2025-07-15 20:00:00,27.1101,-14.890585999999999,11.579243,-4.322654,-12.440613,-16.108078,D,A,H
32,3,2025-07-15 21:00:00,27.1101,-14.890585999999999,11.579243,-4.322654,-12.440613,-16.108078,D,D,H
32,3,2025-07-15 22:00:00,-0.770033,-3.8797980000000005,4.702202,1.77647,-0.9534870000000001,1.496815,D,D,H
32,3,2025-07-15 23:00:00,-0.770033,-3.8797980000000005,4.702202,1.77647,-0.9534870000000001,1.496815,D,A,H
32,3,2025-07-16 00:00:00,1.193033,-3.1405950000000002,2.480589,1.233142,-0.777705,1.416914,D,C,H
32,3,2025-07-16 01:00:00,-1.369049,-1.784713,2.469172,0.370209,-0.202416,0.623229,D,C,H
32,3,2025-07-16 02:00:00,-0.8962110000000001,-2.831454,2.4976220000000002,1.1479139999999999,-0.239704,0.37553600000000004,D,A,H
32,3,2025-07-16 03:00:00,-2.003327,-2.541593,2.336832,0.620566,-0.082565,0.38352600000000003,D,D,H
32,3,2025-07-16 04:00:00,-1.24072,-1.958757,2.321746,1.432895,-0.002663,0.8469530000000001,D,D,H
32,3,2025-07-16 05:00:00,-0.7904909999999999,-3.012121,0.184069,0.649863,0.615239,0.745744,D,C,H
32,3,2025-07-16 06:00:00,0.234605,-5.007889,-2.737345,-0.234377,0.727101,1.7311919999999998,D,A,H
32,3,2025-07-16 07:00:00,2.125762,-3.9916690000000004,-4.132617,0.029297000000000004,0.20508,2.796541,D,B,H
32,3,2025-07-16 08:00:00,4.071154,-0.432733,-1.00963,-0.32493099999999997,-0.759061,2.993631,D,C,H
32,3,2025-07-16 09:00:00,3.142996,-0.027694,1.3667770000000001,0.43146599999999996,-1.211835,2.9856409999999998,D,A,H
32,3,2025-07-16 10:00:00,1.567428,0.376973,-1.156508,-1.046705,-0.8789129999999999,2.186629,D,A,H
32,3,2025-07-16 11:00:00,1.869343,0.8512559999999999,-3.248166,-0.8389620000000001,-0.841626,1.392944,D,C,H
32,3,2025-07-16 12:00:00,0.633303,13.531951999999999,-14.575851,-4.53306,-2.940363,-1.278419,D,A,H
32,3,2025-07-16 13:00:00,18.863441,-23.487123,16.160149,-3.9870690000000004,-3.4943449999999996,-1.432895,D,C,H
32,3,2025-07-16 14:00:00,-2.562504,-1.066755,2.3629599999999997,0.47141700000000003,1.880341,2.52754,D,D,H
32,3,2025-07-16 15:00:00,2.052066,-0.253191,1.181257,-1.1239430000000001,0.713784,1.667271,D,D,H
32,3,2025-07-16 16:00:00,-0.427342,0.664755,0.41819799999999996,-1.2491219999999998,0.889566,1.025398,D,B,H
32,3,2025-07-16 17:00:00,-0.427342,0.664755,0.41819799999999996,-1.2491219999999998,0.889566,1.025398,D,B,H
33,3,2025-05-16 16:00:00,-0.166323,0.768712,-0.344511,0.21839699999999998,0.13583199999999998,0.162466,D,B,H
33,3,2025-05-16 17:00:00,-0.166323,0.768712,-0.344511,0.21839699999999998,0.13583199999999998,0.162466,D,C,H
33,3,2025-05-16 18:00:00,-0.2273,-0.67796,-1.588044,2.141352,0.250357,1.80843,D,B,H
33,3,2025-05-16 19:00:00,0.081961,-1.7043,-1.7054919999999998,2.189292,-0.178446,1.9575790000000002,D,B,H
33,3,2025-05-16 20:00:00,2.985319,-4.782449,-0.595928,2.375728,-0.359555,2.815185,D,B,H
33,3,2025-05-16 21:00:00,3.714295,-4.911507,0.224886,3.0655419999999998,-0.351565,3.8592269999999997,D,D,H
33,3,2025-05-16 22:00:00,5.123566,-4.1102300000000005,-0.5252140000000001,5.350716,-0.428803,4.623615,D,A,H
33,3,2025-05-16 23:00:00,5.123566,-4.1102300000000005,-0.5252140000000001,5.350716,-0.428803,4.623615,D,D,H
33,3,2025-05-17 00:00:00,1.934277,1.745573,-5.088161,5.079052,-1.645964,0.33558499999999997,D,A,H
33,3,2025-05-17 01:00:00,1.934277,1.745573,-5.088161,5.079052,-1.645964,0.33558499999999997,D,D,H
33,3,2025-05-17 02:00:00,9.595146000000002,11.314085,-4.750675,3.760682,1.3316860000000001,-3.8485730000000005,D,C,H
33,3,2025-05-17 03:00:00,23.008554,-25.233425,-23.68985,-12.640367,0.9215270000000001,-13.050526,D,A,H
33,3,2025-05-17 04:00:00,1.483718,-7.924374,-5.860971,-0.982784,-1.1345969999999999,1.1345969999999999,D,A,H
33,3,2025-05-17 05:00:00,3.4721949999999997,-2.7206900000000003,-1.1969670000000001,-0.287644,-3.5769089999999997,2.226579,D,C,H
33,3,2025-05-17 06:00:00,2.296354,9.528614,10.394205,2.162659,-3.025591,2.426333,D,D,H
33,3,2025-05-17 07:00:00,1.516054,5.643555999999999,7.442099000000001,1.254448,-0.423476,0.5380010000000001,D,D,H
33,3,2025-05-17 08:00:00,0.167128,-2.722611,3.25005,2.8418189999999997,2.319798,-2.887096,D,B,H
33,3,2025-05-17 09:00:00,-0.257412,-6.5417760000000005,-4.343818,2.4796,4.887289,-2.25854,D,B,H
33,3,2025-05-17 10:00:00,3.620402,-5.025591,-7.1410100000000005,-0.5433279999999999,5.547805,-0.082565,D,A,H
33,3,2025-05-17 11:00:00,5.229559,-0.867023,-8.357567,-3.61686,4.9299029999999995,4.868645,D,C,H
33,3,2025-05-17 12:00:00,5.500012,10.007272,-7.364091,0.44211999999999996,1.448875,3.574246,D,C,H
33,3,2025-05-17 13:00:00,15.311742,9.903417999999999,-6.9032029999999995,0.8975569999999999,2.229243,-7.795692,D,B,H
33,3,2025-05-17 14:00:00,29.126005,-13.159348999999999,-13.580917999999999,-2.578145,9.478943,-17.506348000000003,D,C,H
33,3,2025-05-17 15:00:00,-2.632734,-5.378293,-0.10672000000000001,1.5154590000000001,-4.277376,1.387617,D,D,H
33,3,2025-05-17 16:00:00,3.452442,-5.104196,-3.118879,3.520979,-6.147064,1.0067549999999998,D,D,H
33,3,2025-05-17 17:00:00,14.532681,6.174933,-5.32495,7.388196000000001,-5.744895,3.377157,D,D,H
